Activity ID;Activity Date;Activity Name;Activity Type;Elapsed Time;Distance;Max Heart Rate;Relative Effort;Commute;Activity Private Note;Activity Gear;Moving Time;Distance;Elevation Gain;Max Heart Rate;Average Heart Rate;Calories;Apparent Temperature;UV Index;Carbon Saved
14845769807;Jun 19, 2025, 3:59:08 AM;Morning Weight Training;Workout;3958,00;0;127.0;8;false;;;3958.0;0.0;0.0;127.0;96.17306518554688;280.0;;;
14846205461;Jun 19, 2025, 6:04:29 AM;Morning Ride;Ride;1143,00;5.56;143.0;3;true;;GRVL120;1025.0;5568.7998046875;35.0;143.0;120.51609802246094;149.0;25.110000610351562;1.0;1.2111999988555908
9233144684;Jun 2, 2023, 7:07:59 AM;Vélo du matin;Ride;1086,00;5.54;;;false;;;1074.0;5546.72021484375;35.134891510009766;;;;14.279999732971191;2.0;
11557775410;Jun 2, 2024, 4:22:48 PM;Evening Yoga;Yoga;2326,00;0;117.0;4;false;;;2326.0;0.0;0.0;117.0;90.46775817871094;135.0;;;
11552543592;Jun 2, 2024, 5:30:10 AM;Morning Weight Training;Weight Training;3349,00;0;143.0;7;false;;;3349.0;0.0;0.0;143.0;95.47357177734375;232.0;;;
11554343213;Jun 2, 2024, 9:30:20 AM;Lunch Run;Run;3954,00;10.56;185.0;136;false;;Kalenji Run Active;3930.0;10563.51953125;218.0;185.0;160.82508850097656;795.0;13.619999885559082;3.0;
14673302006;Jun 2, 2025, 3:08:03 PM;Afternoon Ride;Ride;986,00;5.51;116.0;1;true;;GRVL120;986.0;5509.7001953125;20.0;116.0;86.36177062988281;59.0;20.34000015258789;3.0;1.1983000040054321
14668966085;Jun 2, 2025, 4:03:33 AM;Morning Weight Training;Weight Training;4044,00;0;151.0;10;false;;;4044.0;0.0;0.0;151.0;99.67408752441406;308.0;;;
14669318087;Jun 2, 2025, 6:06:49 AM;Morning Ride;Ride;1197,00;5.57;123.0;3;true;;GRVL120;1152.0;5576.2998046875;26.0;123.0;112.75946807861328;133.0;19.209999084472656;1.0;1.2128000259399414
11698070699;Jun 20, 2024, 2:50:49 PM;Afternoon Ride;Ride;2022,00;8.60;159.0;22;false;;Le vieux Peugeot ;1577.0;8608.6796875;66.0;159.0;140.25819396972656;327.0;;;
11694816634;Jun 20, 2024, 5:26:43 AM;Morning Ride;Ride;1650,00;9.74;167.0;41;false;;Le vieux Peugeot ;1602.0;9743.1796875;86.0;167.0;152.2917938232422;332.0;;;
14860532109;Jun 20, 2025, 2:10:54 PM;Afternoon Ride;Ride;1080,00;5.52;129.0;1;true;;GRVL120;993.0;5521.0;40.0;129.0;91.97667694091797;78.0;32.83000183105469;5.0;1.2007999420166016
14856853976;Jun 20, 2025, 6:04:28 AM;Morning Ride;Ride;1175,00;5.63;121.0;2;true;;GRVL120;1090.0;5637.10009765625;35.0;121.0;92.75959014892578;84.0;25.1200008392334;1.0;1.2259999513626099
11702157679;Jun 21, 2024, 4:08:48 AM;Morning Weight Training;Weight Training;3056,00;0;129.0;8;false;;;3056.0;0.0;0.0;129.0;105.76734161376953;261.0;;;
14869073469;Jun 21, 2025, 10:30:16 AM;Lunch Run;Run;3257,00;7.98;170.0;33;false;;Nike Pegasus 41;3182.0;7979.7998046875;20.0;170.0;148.1641387939453;584.0;31.81999969482422;8.0;
14868401488;Jun 21, 2025, 9:08:14 AM;Lunch Weight Training;Weight Training;4212,00;0;138.0;8;false;;;4212.0;0.0;0.0;138.0;93.0904541015625;279.0;;;
11712532527;Jun 22, 2024, 2:04:10 PM;Afternoon Yoga;Yoga;1383,00;0;119.0;3;false;;;1383.0;0.0;0.0;119.0;98.86406707763672;104.0;;;
11709144345;Jun 22, 2024, 5:42:47 AM;Morning Weight Training;Weight Training;3027,00;0;148.0;8;false;;;3027.0;0.0;0.0;148.0;101.67459869384766;244.0;;;
11710369397;Jun 22, 2024, 8:41:47 AM;Morning Trail Run;Run;4401,00;10.90;193.0;127;false;;Kiprun XT8;4134.0;10905.7900390625;246.0;193.0;157.6102294921875;844.0;;;
14883248300;Jun 22, 2025, 6:04:57 AM;Morning Weight Training;Weight Training;5205,00;0;168.0;9;false;;;5205.0;0.0;0.0;168.0;89.69913482666016;312.0;;;
14883259133;Jun 22, 2025, 8:00:41 AM;Morning Run;Run;3290,00;7.99;152.0;17;false;;Nike Pegasus 41;3256.0;7997.7998046875;16.0;152.0;143.9601287841797;564.0;29.75;4.0;
11716843700;Jun 23, 2024, 5:37:30 AM;Morning Weight Training;Weight Training;2956,00;0;159.0;8;false;;;2956.0;0.0;0.0;159.0;103.9056167602539;247.0;;;
11718269089;Jun 23, 2024, 8:46:16 AM;Morning Trail Run;Run;4626,00;10.87;165.0;102;false;;Kiprun XT8;4495.0;10871.26953125;246.0;165.0;150.2536163330078;830.0;;;
14891707898;Jun 23, 2025, 3:45:48 PM;Afternoon Ride;Ride;1116,00;5.64;124.0;2;true;;GRVL120;1073.0;5644.7998046875;30.0;124.0;97.00753021240234;91.0;31.40999984741211;3.0;1.2276999950408936
14887463139;Jun 23, 2025, 6:25:21 AM;Morning Ride;Ride;1165,00;5.78;135.0;3;true;;GRVL120;1101.0;5788.60009765625;35.0;135.0;115.72769165039062;136.0;26.170000076293945;1.0;1.2589999437332153
9323118867;Jun 24, 2023, 6:18:36 AM;Course à pied matinale;Run;960,00;2.43;;;false;;;813.0;2434.179931640625;14.800000190734863;;;214.05166625976562;17.5;1.0;
11724827995;Jun 24, 2024, 4:06:49 AM;Morning Weight Training;Weight Training;2892,00;0;118.0;6;false;;;2892.0;0.0;0.0;118.0;91.04702758789062;182.0;;;
14897598574;Jun 24, 2025, 4:07:00 AM;Morning Weight Training;Weight Training;4344,00;0;125.0;8;false;;;4344.0;0.0;0.0;125.0;91.86164855957031;277.0;;;
14899039685;Jun 24, 2025, 9:33:00 AM;Lunch Run;Run;3238,00;7.55;152.0;13;false;;Nike Pegasus 41;3020.0;7556.2998046875;17.0;152.0;138.43113708496094;539.0;28.809999465942383;5.0;
11736513526;Jun 25, 2024, 2:46:21 PM;Afternoon Ride;Ride;1426,00;8.59;164.0;24;true;;Le vieux Peugeot ;1403.0;8591.849609375;60.0;164.0;143.75326538085938;263.0;;;1.8686000108718872
11732929490;Jun 25, 2024, 5:13:16 AM;Morning Ride;Ride;1157,00;6.43;170.0;24;true;;Le vieux Peugeot ;1049.0;6433.259765625;54.0;170.0;149.99710083007812;228.0;;;1.3991999626159668
14912580458;Jun 25, 2025, 2:58:44 PM;Afternoon Ride;Ride;1635,00;6.32;134.0;3;true;;GRVL120;1514.0;6326.7001953125;34.0;134.0;102.09305572509766;142.0;38.720001220703125;7.0;1.3760000467300415
14907941574;Jun 25, 2025, 4:06:54 AM;Morning Weight Training;Weight Training;4713,00;0;;;false;;;4713.0;0.0;0.0;;;;;;
14908400890;Jun 25, 2025, 6:16:59 AM;Morning Ride;Ride;1212,00;5.77;126.0;2;true;;GRVL120;1173.0;5777.89990234375;32.0;126.0;96.90351104736328;97.0;24.1299991607666;1.0;1.256600022315979
9336246993;Jun 26, 2023, 7:12:57 AM;Vélo du matin;Ride;908,00;2.88;;;false;;;613.0;2883.43994140625;22.201303482055664;;;;20.579999923706055;2.0;
11744825287;Jun 26, 2024, 2:35:42 PM;Afternoon Ride;Ride;1445,00;9.26;168.0;29;true;;Le vieux Peugeot ;1402.0;9262.33984375;49.0;168.0;146.86749267578125;272.0;;;2.0144999027252197
11741284045;Jun 26, 2024, 4:08:25 AM;Morning Weight Training;Weight Training;2688,00;0;127.0;6;false;;;2688.0;0.0;0.0;127.0;99.69568634033203;207.0;;;
11741571081;Jun 26, 2024, 5:34:47 AM;Morning Ride;Ride;1631,00;9.78;165.0;32;true;;Le vieux Peugeot ;1518.0;9782.4697265625;46.0;165.0;149.0334014892578;309.0;;;2.1275999546051025
14923431438;Jun 26, 2025, 3:22:44 PM;Afternoon Ride;Ride;3205,00;11.47;145.0;5;true;;GRVL120;2650.0;11470.7001953125;67.0;145.0;98.83013153076172;251.0;30.799999237060547;4.0;2.494800090789795
14924180132;Jun 26, 2025, 4:40:25 PM;Evening Run;Run;3041,00;7.65;154.0;19;false;;Nike Pegasus 41;2967.0;7649.7998046875;19.0;154.0;143.56790161132812;543.0;30.5;3.0;
14919021150;Jun 26, 2025, 6:23:37 AM;Morning Ride;Ride;1164,00;5.74;141.0;2;true;;GRVL120;1106.0;5747.0;42.0;141.0;98.71295928955078;99.0;23.889999389648438;1.0;1.249899983406067
9342217917;Jun 27, 2023, 7:07:02 AM;Vélo du matin;Ride;593,00;2.86;;;false;;;556.0;2861.6298828125;22.12583351135254;;;;16.510000228881836;2.0;
9342453192;Jun 27, 2023, 8:13:39 AM;Vélo du matin;Ride;715,00;2.74;;;false;;;471.0;2745.489990234375;13.162500381469727;;;;17.969999313354492;3.0;
11749683050;Jun 27, 2024, 4:48:19 AM;Morning Run;Run;3136,00;8.40;193.0;112;false;;Kiprun XT8;3005.0;8406.580078125;40.0;193.0;163.5181884765625;639.0;;;
14932592596;Jun 27, 2025, 2:10:46 PM;Afternoon Ride;Ride;1122,00;5.75;122.0;2;true;;GRVL120;1101.0;5750.89990234375;35.0;122.0;101.8633804321289;101.0;31.59000015258789;7.0;1.2508000135421753
14928995837;Jun 27, 2025, 5:57:42 AM;Morning Ride;Ride;1175,00;5.79;128.0;2;true;;GRVL120;1158.0;5793.7998046875;33.0;128.0;101.16258239746094;103.0;20.299999237060547;0.0;1.26010000705719
11760364391;Jun 28, 2024, 2:51:29 PM;Afternoon Ride;Ride;2088,00;8.22;167.0;27;true;;Le vieux Peugeot ;1660.0;8228.330078125;25.0;167.0;142.87237548828125;352.0;32.75;5.0;1.7896000146865845
11757026988;Jun 28, 2024, 4:06:37 AM;Morning Weight Training;Weight Training;2827,00;0;123.0;6;false;;;2827.0;0.0;0.0;123.0;92.42200469970703;185.0;;;
11757325158;Jun 28, 2024, 5:44:26 AM;Morning Ride;Ride;1658,00;9.73;166.0;30;true;;Le vieux Peugeot ;1561.0;9738.7001953125;80.0;166.0;146.40670776367188;311.0;19.399999618530273;0.0;2.1180999279022217
14938496342;Jun 28, 2025, 5:36:35 AM;Morning Weight Training;Weight Training;5560,00;0;132.0;11;false;;;5560.0;0.0;0.0;132.0;95.97212219238281;385.0;;;
9354903256;Jun 29, 2023, 7:21:13 AM;Vélo du matin;Ride;564,00;2.69;;;false;;;495.0;2697.39013671875;22.11575698852539;;;;19.8799991607666;2.0;
9355118508;Jun 29, 2023, 8:29:00 AM;Vélo du matin;Ride;585,00;2.72;;;false;;;556.0;2725.929931640625;13.0625;;;;21.229999542236328;3.0;
11764368155;Jun 29, 2024, 6:03:20 AM;Morning Weight Training;Weight Training;2849,00;0;143.0;7;false;;;2849.0;0.0;0.0;143.0;103.24569702148438;235.0;;;
11766285923;Jun 29, 2024, 8:50:47 AM;Morning Run;Run;9022,00;22.75;186.0;241;false;;Kiprun XT8;8944.0;22749.08984375;42.0;186.0;153.9405975341797;1591.0;26.75;3.0;
14949062872;Jun 29, 2025, 6:02:09 AM;Morning Weight Training;Weight Training;5322,00;0;130.0;11;false;;;5322.0;0.0;0.0;130.0;97.79744720458984;380.0;;;
14949878252;Jun 29, 2025, 8:06:18 AM;Morning Run;Run;3099,00;7.57;168.0;27;false;;Nike Pegasus 41;3080.0;7574.2998046875;20.0;168.0;147.629638671875;544.0;30.780000686645508;5.0;
11560650441;Jun 3, 2024, 4:06:16 AM;Morning Weight Training;Weight Training;3036,00;0;138.0;7;false;;;3036.0;0.0;0.0;138.0;100.13636016845703;234.0;;;
14684050094;Jun 3, 2025, 3:15:01 PM;Afternoon Ride;Ride;1336,00;6.37;141.0;5;true;;GRVL120;1253.0;6372.7001953125;26.0;141.0;119.59785461425781;173.0;28.520000457763672;4.0;1.3860000371932983
14679630111;Jun 3, 2025, 5:55:32 AM;Morning Ride;Ride;1090,00;5.60;138.0;4;true;;GRVL120;1035.0;5602.7001953125;32.0;138.0;122.17374420166016;148.0;15.8100004196167;0.0;1.218500018119812
14681308031;Jun 3, 2025, 9:41:02 AM;Lunch Run;Run;3162,00;8.35;182.0;92;false;;Nike Pegasus 41;3088.0;8355.2998046875;173.0;182.0;156.04449462890625;630.0;24.8700008392334;4.0;
9360869272;Jun 30, 2023, 7:17:46 AM;Vélo du matin;Ride;613,00;2.88;;;false;;;549.0;2884.969970703125;22.149999618530273;;;;18.469999313354492;2.0;
9361110653;Jun 30, 2023, 8:34:28 AM;Vélo du matin;Ride;627,00;3.01;;;false;;;617.0;3010.6298828125;13.155555725097656;;;;19.059999465942383;3.0;
11774201871;Jun 30, 2024, 10:56:06 AM;Lunch Weight Training;Weight Training;2622,00;0;132.0;6;false;;;2622.0;0.0;0.0;132.0;97.2177734375;193.0;;;
14963377173;Jun 30, 2025, 3:06:36 PM;Afternoon Ride;Ride;1105,00;5.73;132.0;2;true;;GRVL120;1064.0;5735.5;39.0;132.0;101.6139144897461;103.0;35.540000915527344;4.0;1.2474000453948975
14959039808;Jun 30, 2025, 4:02:59 AM;Morning Weight Training;Weight Training;4646,00;0;151.0;8;false;;;4646.0;0.0;0.0;151.0;87.30779266357422;264.0;;;
14959509668;Jun 30, 2025, 6:23:19 AM;Morning Ride;Ride;1195,00;5.67;143.0;2;true;;GRVL120;1159.0;5670.2001953125;39.0;143.0;100.16091918945312;104.0;28.799999237060547;1.0;1.233199954032898
11568564028;Jun 4, 2024, 4:52:54 AM;Morning Run;Run;3218,00;8.45;176.0;119;false;;Kalenji Run Active;3176.0;8455.3203125;39.0;176.0;164.13836669921875;652.0;12.069999694824219;0.0;
14695026866;Jun 4, 2025, 3:19:08 PM;Afternoon Ride;Ride;987,00;5.45;130.0;2;true;;GRVL120;972.0;5451.2998046875;16.0;130.0;93.02318572998047;73.0;19.299999237060547;3.0;1.1856000423431396
14690335148;Jun 4, 2025, 4:05:12 AM;Morning Weight Training;Weight Training;4160,00;0;130.0;9;false;;;4160.0;0.0;0.0;130.0;96.41658782958984;297.0;;;
14690731869;Jun 4, 2025, 5:57:03 AM;Morning Ride;Ride;1790,00;7.75;137.0;5;true;;GRVL120;1632.0;7751.7998046875;28.0;137.0;111.87547302246094;189.0;17.0;0.0;1.6858999729156494
11578608908;Jun 5, 2024, 10:13:18 AM;Lunch Run;Run;3185,00;8.58;192.0;166;false;;Kalenji Run Active;3143.0;8580.4599609375;219.0;192.0;172.02537536621094;700.0;22.219999313354492;6.0;
11576761602;Jun 5, 2024, 4:06:46 AM;Morning Weight Training;Weight Training;2605,00;0;153.0;7;false;;;2605.0;0.0;0.0;153.0;102.04068756103516;218.0;;;
14701423833;Jun 5, 2025, 6:05:46 AM;Morning Ride;Ride;1161,00;5.54;125.0;2;true;;GRVL120;1064.0;5539.7001953125;33.0;125.0;85.72830963134766;70.0;19.690000534057617;1.0;1.204800009727478
14702808465;Jun 5, 2025, 9:46:41 AM;Lunch Run;Run;2287,00;6.71;171.0;64;false;;Nike Pegasus 41;2234.0;6718.10009765625;68.0;171.0;155.66067504882812;479.0;20.739999771118164;3.0;
14714965990;Jun 6, 2025, 3:11:11 PM;Afternoon Ride;Ride;917,00;5.49;145.0;4;true;;GRVL120;874.0;5492.89990234375;21.0;145.0;119.26697540283203;125.0;27.06999969482422;3.0;1.194700002670288
14710760631;Jun 6, 2025, 4:06:24 AM;Morning Weight Training;Weight Training;4199,00;0;138.0;9;false;;;4199.0;0.0;0.0;138.0;95.94856262207031;300.0;;;
14726717579;Jun 6, 2025, 5:59:13 PM;Evening Run;Run;;;;;;;;;;;;;;;;
14711147770;Jun 6, 2025, 6:10:47 AM;Morning Ride;Ride;1144,00;5.51;131.0;3;true;;GRVL120;1058.0;5516.7001953125;31.0;131.0;114.99903106689453;136.0;20.700000762939453;1.0;1.1998000144958496
11593041558;Jun 7, 2024, 4:12:02 AM;Morning Weight Training;Weight Training;2839,00;0;122.0;7;false;;;2839.0;0.0;0.0;122.0;98.76048278808594;213.0;;;
11600566368;Jun 8, 2024, 5:43:05 AM;Morning Weight Training;Weight Training;3443,00;0;152.0;8;false;;;3443.0;0.0;0.0;152.0;98.69445037841797;258.0;;;
9233207256;Jun 9, 2023, 3:15:20 PM;Vélo dans l'après-midi;Ride;694,00;2.78;;;false;;;675.0;2785.8701171875;13.040359497070312;;;;27.829999923706055;3.0;
11612742981;Jun 9, 2024, 2:24:56 PM;Afternoon Yoga;Yoga;2401,00;0;120.0;4;false;;;2401.0;0.0;0.0;120.0;82.8817138671875;116.0;;;
11608508032;Jun 9, 2024, 5:21:28 AM;Morning Weight Training;Weight Training;3557,00;0;152.0;10;false;;;3557.0;0.0;0.0;152.0;106.76778411865234;309.0;;;
11609632253;Jun 9, 2024, 8:17:49 AM;Morning Trail Run;Run;4314,00;10.92;166.0;109;false;;Kiprun XT8;4247.0;10921.1904296875;243.0;166.0;153.34716796875;825.0;;;
14742924651;Jun 9, 2025, 10:32:28 AM;Lunch Yoga;Yoga;1900,00;0;118.0;3;false;;;1900.0;0.0;0.0;118.0;83.65105438232422;90.0;;;
13758894266;Mar 1, 2025, 9:42:55 AM;Morning Trail Run;Run;12359,00;25.75;193.0;318;false;;Kiprun XT8;12357.0;25752.5;824.0;193.0;154.73031616210938;2086.0;8.800000190734863;1.0;
10927426792;Mar 10, 2024, 6:35:53 AM;Morning Workout / Back;Workout;2519,00;0;115.0;5;false;;;2519.0;0.0;0.0;;92.88328552246094;108.0;;;
13843885967;Mar 10, 2025, 4:27:37 PM;Afternoon Ride;Ride;1035,00;5.52;132.0;3;true;;GRVL120;1019.0;5522.0;15.0;132.0;113.55162048339844;121.0;10.300000190734863;0.0;1.2009999752044678
13840111793;Mar 10, 2025, 7:04:14 AM;Morning Ride;Ride;1215,00;5.60;137.0;3;true;;GRVL120;1125.0;5604.10009765625;27.0;137.0;114.87612915039062;143.0;6.980000019073486;0.0;1.2187999486923218
10935664421;Mar 11, 2024, 5:14:26 AM;Morning Workout / Legs;Workout;2587,00;0;127.0;6;false;;;2587.0;0.0;0.0;;98.42713928222656;133.0;;;
10938227621;Mar 11, 2024, 5:31:59 PM;Evening Run;Run;2149,00;5.97;176.0;55;false;;Kalenji Run Active;2136.0;5972.3798828125;0.0;;152.5323028564453;337.0;5.880000114440918;0.0;
13851007891;Mar 11, 2025, 10:43:33 AM;Lunch Trail Run;Run;3443,00;8.38;185.0;107;false;;Kiprun XT8;3422.0;8388.400390625;233.0;185.0;157.30032348632812;680.0;11.239999771118164;2.0;
13853281206;Mar 11, 2025, 4:11:55 PM;Afternoon Ride;Ride;980,00;5.59;139.0;3;true;;GRVL120;952.0;5594.7998046875;26.0;139.0;116.30684661865234;120.0;11.489999771118164;0.0;1.2167999744415283
13848916376;Mar 11, 2025, 5:00:02 AM;Morning Weight Training;Weight Training;4567,00;0;155.0;10;false;;;4567.0;0.0;0.0;155.0;92.9078140258789;311.0;;;
13849242730;Mar 11, 2025, 7:02:17 AM;Morning Ride;Ride;1128,00;5.51;122.0;1;true;;GRVL120;1093.0;5513.89990234375;30.0;122.0;82.16390228271484;61.0;8.140000343322754;0.0;1.1992000341415405
13862845899;Mar 12, 2025, 3:48:50 PM;Afternoon Ride;Ride;1112,00;5.53;140.0;3;true;;GRVL120;994.0;5532.2998046875;43.0;140.0;114.4786605834961;132.0;10.470000267028809;1.0;1.2031999826431274
13858790084;Mar 12, 2025, 5:04:51 AM;Morning Weight Training;Weight Training;3884,00;0;148.0;11;false;;;3884.0;0.0;0.0;148.0;105.65319061279297;340.0;;;
13862026063;Mar 12, 2025, 7:02:54 AM;Morning Ride;Ride;1226,00;4.94;106.0;1;true;;GRVL120;1010.0;4940.7998046875;37.0;106.0;73.83180236816406;47.0;7.880000114440918;0.0;1.0745999813079834
10951946499;Mar 13, 2024, 4:43:08 PM;Test velo;Ride;2034,00;7.62;114.0;3;false;;Le vieux Peugeot ;1967.0;7625.109375;5.980958461761475;;81.4994125366211;70.0;13.5;0.0;
10948271827;Mar 13, 2024, 5:14:26 AM;Morning Workout / Chest Shoulders;Workout;2866,00;0;119.0;6;false;;;2866.0;0.0;0.0;;91.74110412597656;104.0;;;
10952551946;Mar 13, 2024, 5:46:10 PM;Evening Run;Run;2642,00;7.10;178.0;46;false;;Kalenji Run Active;2616.0;7104.60986328125;0.0;;145.75669860839844;386.0;12.949999809265137;0.0;
13869822868;Mar 13, 2025, 10:42:07 AM;Lunch Trail Run;Run;2705,00;7.19;194.0;110;false;;Kiprun XT8;2705.0;7197.7998046875;133.0;194.0;165.56411743164062;580.0;10.170000076293945;3.0;
13871918510;Mar 13, 2025, 3:59:23 PM;Afternoon Ride;Ride;1000,00;5.52;136.0;3;true;;GRVL120;976.0;5527.7001953125;24.0;136.0;120.02680206298828;132.0;8.720000267028809;1.0;1.2022000551223755
13868315480;Mar 13, 2025, 7:01:11 AM;Morning Ride;Ride;1125,00;5.59;120.0;1;true;;GRVL120;1125.0;5590.7001953125;31.0;120.0;78.29143524169922;55.0;7.909999847412109;0.0;1.21589994430542
10955533630;Mar 14, 2024, 5:17:53 AM;Morning Workout / Arms;Workout;2576,00;0;115.0;4;false;;;2576.0;0.0;0.0;;85.7305908203125;67.0;;;
13881311523;Mar 14, 2025, 3:50:59 PM;Afternoon Ride;Ride;1063,00;5.37;128.0;2;true;;GRVL120;1031.0;5369.10009765625;30.0;128.0;99.15254211425781;92.0;2.5899999141693115;1.0;1.1677000522613525
13877554386;Mar 14, 2025, 5:03:34 AM;Morning Weight Training;Weight Training;4403,00;0;128.0;9;false;;;4403.0;0.0;0.0;128.0;93.09130096435547;299.0;;;
13877841051;Mar 14, 2025, 7:08:08 AM;Morning Ride;Ride;1133,00;5.54;128.0;3;true;;GRVL120;1063.0;5545.39990234375;32.0;128.0;110.61882019042969;125.0;2.190000057220459;0.0;1.2060999870300293
10962554320;Mar 15, 2024, 5:14:24 AM;Morning Workout / Back;Workout;2696,00;0;120.0;5;false;;;2696.0;0.0;0.0;;93.1075668334961;111.0;;;
13885929802;Mar 15, 2025, 6:44:57 AM;Morning Weight Training;Weight Training;4611,00;0;156.0;13;false;;;4611.0;0.0;0.0;156.0;106.04164123535156;403.0;;;
10969500682;Mar 16, 2024, 7:45:15 AM;Morning Ride;Ride;4385,00;11.15;125.0;5;false;;Le vieux Peugeot ;2457.0;11152.9541015625;22.732446670532227;;91.3463363647461;141.0;8.550000190734863;0.0;
10969682438;Mar 16, 2024, 9:00:33 AM;Morning Workout / Leg;Workout;2722,00;0;125.0;7;false;;;2722.0;0.0;0.0;;100.86296844482422;163.0;;;
13898888418;Mar 16, 2025, 12:35:29 PM;Afternoon Ride;Ride;3844,00;20.49;;;false;;GRVL120;3726.0;20495.0;155.0;;;591.0;8.229999542236328;3.0;
13895216810;Mar 16, 2025, 8:06:52 AM;Morning Run;Run;2787,00;7.94;187.0;96;false;;Kiprun XT8;2736.0;7940.2998046875;15.0;187.0;161.5496826171875;583.0;5.28000020980835;1.0;
10978220018;Mar 17, 2024, 11:02:12 AM;Lunch Run;Run;3382,00;10.19;177.0;91;false;;Kalenji Run Active;3357.0;10198.98046875;3.9699347019195557;;154.3675079345703;554.0;13.960000038146973;3.0;
10976342874;Mar 17, 2024, 7:21:07 AM;Morning Workout / Chest Shoulders;Workout;2519,00;0;107.0;4;false;;;2519.0;0.0;0.0;;85.60102844238281;52.0;;;
13908347453;Mar 17, 2025, 4:11:16 PM;Afternoon Ride;Ride;1235,00;6.17;134.0;4;true;;GRVL120;1169.0;6171.7998046875;16.0;134.0;116.5194320678711;149.0;11.260000228881836;1.0;1.3423000574111938
13904418807;Mar 17, 2025, 5:01:35 AM;Morning Weight Training;Weight Training;4500,00;0;132.0;10;false;;;4500.0;0.0;0.0;132.0;96.25133514404297;327.0;;;
13904687055;Mar 17, 2025, 7:00:07 AM;Morning Ride;Ride;1135,00;5.54;133.0;4;true;;GRVL120;1095.0;5546.10009765625;26.0;133.0;121.5120620727539;152.0;5.75;0.0;1.2062000036239624
10985336923;Mar 18, 2024, 5:13:14 AM;Morning Workout / Arms;Workout;2808,00;0;112.0;5;false;;;2808.0;0.0;0.0;;85.57870483398438;70.0;;;
13915293945;Mar 18, 2025, 10:41:06 AM;Lunch Run;Run;3209,00;8.50;177.0;98;false;;Nike Pegasus 41;3134.0;8508.400390625;184.0;177.0;157.46353149414062;646.0;14.520000457763672;4.0;
13917694561;Mar 18, 2025, 4:12:38 PM;Afternoon Ride;Ride;995,00;5.51;121.0;1;true;;GRVL120;995.0;5516.89990234375;26.0;121.0;83.5768051147461;55.0;13.479999542236328;1.0;1.1999000310897827
13918230091;Mar 18, 2025, 4:40:14 PM;Afternoon Ride;Ride;1625,00;7.89;;;false;;GRVL120;1415.0;7893.89990234375;17.0;;;199.0;13.930000305175781;1.0;
13913614420;Mar 18, 2025, 7:03:06 AM;Morning Ride;Ride;1264,00;5.60;139.0;4;true;;GRVL120;1180.0;5600.2998046875;25.0;139.0;120.4068832397461;165.0;6.53000020980835;0.0;1.218000054359436
10994211283;Mar 19, 2024, 4:26:12 PM;Afternoon Run;Run;2586,00;7.74;182.0;81;false;;Kalenji Run Active;2579.0;7740.58984375;5.849999904632568;;157.9713134765625;434.0;16.729999542236328;1.0;
10990451381;Mar 19, 2024, 5:13:00 AM;Morning Workout / Back;Workout;2883,00;0;121.0;6;false;;;2883.0;0.0;0.0;;92.81893920898438;121.0;;;
13925431489;Mar 19, 2025, 10:50:39 AM;Lunch Run;Run;3993,00;9.27;185.0;157;false;;Nike Pegasus 41;3737.0;9271.099609375;254.0;185.0;165.2976837158203;772.0;15.300000190734863;4.0;
13927463985;Mar 19, 2025, 3:44:40 PM;Afternoon Ride;Ride;1084,00;5.51;143.0;6;true;;GRVL120;1050.0;5511.39990234375;16.0;143.0;128.2078399658203;166.0;13.319999694824219;1.0;1.198699951171875
13923233067;Mar 19, 2025, 5:04:36 AM;Morning Weight Training;Weight Training;4303,00;0;126.0;10;false;;;4303.0;0.0;0.0;126.0;98.04043579101562;315.0;;;
13923520759;Mar 19, 2025, 6:58:47 AM;Morning Ride;Ride;1170,00;5.56;138.0;4;true;;GRVL120;1130.0;5559.2001953125;20.0;138.0;119.60932159423828;154.0;3.569999933242798;0.0;1.2091000080108643
10875626452;Mar 2, 2024, 4:24:55 PM;Afternoon Workout / Calisthenics;Workout;2615,00;0;125.0;5;false;;;2615.0;0.0;0.0;;92.35487365722656;95.0;;;
10871726635;Mar 2, 2024, 7:13:05 AM;Morning Workout / Legs;Workout;2885,00;0;122.0;6;false;;;2885.0;0.0;0.0;;97.31681060791016;142.0;;;
13767754915;Mar 2, 2025, 10:46:25 AM;Lunch Ride;Ride;4340,00;23.72;;;false;;GRVL120;4074.0;23724.80078125;290.0;;;809.0;11.380000114440918;3.0;
13765198081;Mar 2, 2025, 7:04:57 AM;Morning Weight Training;Weight Training;4073,00;0;139.0;9;false;;;4073.0;0.0;0.0;139.0;95.42671203613281;291.0;;;
13937170432;Mar 20, 2025, 4:01:07 PM;Afternoon Ride;Ride;1009,00;5.49;130.0;3;true;;GRVL120;1009.0;5498.39990234375;14.0;130.0;116.55207061767578;124.0;16.020000457763672;1.0;1.1957999467849731
13933179171;Mar 20, 2025, 6:41:35 AM;Morning Ride;Ride;1191,00;5.58;142.0;5;true;;GRVL120;1085.0;5586.7001953125;26.0;142.0;125.51779174804688;170.0;6.190000057220459;0.0;1.2151000499725342
11009266914;Mar 21, 2024, 4:48:39 PM;Afternoon Run;Run;2005,00;6.02;178.0;73;false;;Kalenji Run Active;2002.0;6022.2998046875;0.0;;162.50999450683594;354.0;17.200000762939453;1.0;
11005467223;Mar 21, 2024, 5:13:23 AM;Morning Workout / Chest Shoulders;Workout;2693,00;0;119.0;5;false;;;2693.0;0.0;0.0;;88.8759765625;84.0;;;
